"Police.Service","Period","Total.Cases","Firearm.Injuries","Firearm.Deaths","Custody.Injuries","Custody.Deaths","Vehicle.Injuries","Vehicle.Deaths","Sexual.Assault.Complaints","Other","Year","muniName","Population.2006","Population.2011","Pop.density"
"OPP Winchester Detachment","2005-2006",0,NA,NA,NA,NA,NA,NA,NA,NA,2006,"North Dundas",NA,"11,225","22.3"
"OPP Wingham Detachment","2013-2014",0,NA,NA,NA,NA,NA,NA,NA,NA,2014,"Wingham",NA,"2,875","1,118.0"
"OPP Wingham Detachment","2012-2013",0,NA,NA,NA,NA,NA,NA,NA,NA,2013,"Wingham",NA,"2,875","1,118.0"
"OPP Wingham Detachment","2011-2012",0,NA,NA,NA,NA,NA,NA,NA,NA,2012,"Wingham",NA,"2,875","1,118.0"
"OPP Wingham Detachment","2010-2011",0,NA,NA,NA,NA,NA,NA,NA,NA,2011,"Wingham",NA,"2,875","1,118.0"
"OPP Wingham Detachment","2009-2010",0,NA,NA,NA,NA,NA,NA,NA,NA,2010,"Wingham",NA,"2,875","1,118.0"
"OPP Wingham Detachment","2008-2009",0,NA,NA,NA,NA,NA,NA,NA,NA,2009,"Wingham",NA,"2,875","1,118.0"
"OPP Wingham Detachment","2007-2008",0,NA,NA,NA,NA,NA,NA,NA,NA,2008,"Wingham",NA,"2,875","1,118.0"
"OPP Wingham Detachment","2006-2007",0,NA,NA,NA,NA,NA,NA,NA,NA,2007,"Wingham",NA,"2,875","1,118.0"
"OPP Wingham Detachment","2005-2006",0,NA,NA,NA,NA,NA,NA,NA,NA,2006,"Wingham",NA,"2,875","1,118.0"
"Orangeville Police Service","2013-2014",3,NA,NA,NA,NA,NA,NA,3,NA,2014,"Orangeville","26,925","27,975","1,791.6"
"Orangeville Police Service","2012-2013",2,NA,NA,1,NA,NA,NA,1,NA,2013,"Orangeville","26,925","27,975","1,791.6"
"Orangeville Police Service","2011-2012",1,NA,NA,1,NA,NA,NA,NA,NA,2012,"Orangeville","26,925","27,975","1,791.6"
"Orangeville Police Service","2010-2011",3,NA,NA,1,1,NA,NA,1,NA,2011,"Orangeville","26,925","27,975","1,791.6"
"Orangeville Police Service","2009-2010",1,NA,NA,NA,1,NA,NA,NA,NA,2010,"Orangeville","26,925","27,975","1,791.6"
"Orangeville Police Service","2008-2009",1,NA,NA,1,NA,NA,NA,NA,NA,2009,"Orangeville","26,925","27,975","1,791.6"
"Orangeville Police Service","2007-2008",1,NA,NA,1,NA,NA,NA,NA,NA,2008,"Orangeville","26,925","27,975","1,791.6"
"Orangeville Police Service","2006-2007",0,NA,NA,NA,NA,NA,NA,NA,NA,2007,"Orangeville","26,925","27,975","1,791.6"
"Orangeville Police Service","2005-2006",0,NA,NA,NA,NA,NA,NA,NA,NA,2006,"Orangeville","26,925","27,975","1,791.6"
"Ottawa Police Service","2013-2014",14,1,NA,5,2,2,2,2,NA,2014,"Ottawa","812,129","883,391","316.6"
"Ottawa Police Service","2012-2013",20,NA,NA,13,2,1,NA,3,1,2013,"Ottawa","812,129","883,391","316.6"
"Ottawa Police Service","2011-2012",14,NA,NA,10,NA,2,NA,1,1,2012,"Ottawa","812,129","883,391","316.6"
"Ottawa Police Service","2010-2011",16,1,NA,9,NA,1,NA,5,NA,2011,"Ottawa","812,129","883,391","316.6"
"Ottawa Police Service","2009-2010",19,NA,1,8,NA,6,NA,3,1,2010,"Ottawa","812,129","883,391","316.6"
"Ottawa Police Service","2008-2009",13,1,1,7,2,1,NA,1,NA,2009,"Ottawa","812,129","883,391","316.6"
"Ottawa Police Service","2007-2008",14,NA,NA,5,2,3,NA,4,NA,2008,"Ottawa","812,129","883,391","316.6"
"Ottawa Police Service","2006-2007",13,NA,NA,6,5,1,NA,1,NA,2007,"Ottawa","812,129","883,391","316.6"
"Ottawa Police Service","2005-2006",12,NA,NA,8,2,NA,1,1,NA,2006,"Ottawa","812,129","883,391","316.6"
"Owen Sound Police Service","2013-2014",0,NA,NA,NA,NA,NA,NA,NA,NA,2014,"Owen Sound","21,753","21,688","895.5"
"Owen Sound Police Service","2012-2013",1,NA,NA,1,NA,NA,NA,NA,NA,2013,"Owen Sound","21,753","21,688","895.5"
"Owen Sound Police Service","2011-2012",0,NA,NA,NA,NA,NA,NA,NA,NA,2012,"Owen Sound","21,753","21,688","895.5"
"Owen Sound Police Service","2010-2011",0,NA,NA,NA,NA,NA,NA,NA,NA,2011,"Owen Sound","21,753","21,688","895.5"
"Owen Sound Police Service","2009-2010",1,NA,NA,1,NA,NA,NA,NA,NA,2010,"Owen Sound","21,753","21,688","895.5"
"Owen Sound Police Service","2008-2009",0,NA,NA,NA,NA,NA,NA,NA,NA,2009,"Owen Sound","21,753","21,688","895.5"
"Owen Sound Police Service","2007-2008",0,NA,NA,NA,NA,NA,NA,NA,NA,2008,"Owen Sound","21,753","21,688","895.5"
"Owen Sound Police Service","2006-2007",0,NA,NA,NA,NA,NA,NA,NA,NA,2007,"Owen Sound","21,753","21,688","895.5"
"Owen Sound Police Service","2005-2006",1,NA,NA,NA,1,NA,NA,NA,NA,2006,"Owen Sound","21,753","21,688","895.5"
"Oxford Community Police Service","2013-2014",0,NA,NA,NA,NA,NA,NA,NA,NA,2014,"Oxford County",NA,"105,719","51.8"
"Oxford Community Police Service","2012-2013",0,NA,NA,NA,NA,NA,NA,NA,NA,2013,"Oxford County",NA,"105,719","51.8"
"Oxford Community Police Service","2011-2012",0,NA,NA,NA,NA,NA,NA,NA,NA,2012,"Oxford County",NA,"105,719","51.8"
"Oxford Community Police Service","2010-2011",0,NA,NA,NA,NA,NA,NA,NA,NA,2011,"Oxford County",NA,"105,719","51.8"
"Oxford Community Police Service","2009-2010",0,NA,NA,NA,NA,NA,NA,NA,NA,2010,"Oxford County",NA,"105,719","51.8"
"Oxford Community Police Service","2008-2009",4,NA,NA,4,NA,NA,NA,NA,NA,2009,"Oxford County",NA,"105,719","51.8"
"Oxford Community Police Service","2007-2008",2,NA,NA,NA,NA,1,NA,1,NA,2008,"Oxford County",NA,"105,719","51.8"
"Oxford Community Police Service","2006-2007",1,NA,NA,NA,1,NA,NA,NA,NA,2007,"Oxford County",NA,"105,719","51.8"
"Oxford Community Police Service","2005-2006",0,NA,NA,NA,NA,NA,NA,NA,NA,2006,"Oxford County",NA,"105,719","51.8"
"Peel Regional Police Service","2013-2014",23,NA,1,16,2,3,1,NA,NA,2014,"Peel Region","1,296,814","1,296,814","1040.03881657564"
"Peel Regional Police Service","2012-2013",28,1,NA,16,2,7,NA,2,NA,2013,"Peel Region","1,296,814","1,296,814","1040.03881657564"
"Peel Regional Police Service","2011-2012",25,3,NA,12,3,3,NA,4,NA,2012,"Peel Region","1,296,814","1,296,814","1040.03881657564"
"Peel Regional Police Service","2010-2011",24,NA,NA,18,2,1,1,2,NA,2011,"Peel Region","1,296,814","1,296,814","1040.03881657564"
"Peel Regional Police Service","2009-2010",18,NA,NA,17,NA,1,NA,NA,NA,2010,"Peel Region","1,296,814","1,296,814","1040.03881657564"
"Peel Regional Police Service","2008-2009",17,1,1,9,2,3,NA,1,NA,2009,"Peel Region","1,296,814","1,296,814","1040.03881657564"
"Peel Regional Police Service","2007-2008",15,4,NA,7,NA,2,NA,2,NA,2008,"Peel Region","1,296,814","1,296,814","1040.03881657564"
"Peel Regional Police Service","2006-2007",10,1,1,4,4,NA,NA,NA,NA,2007,"Peel Region","1,296,814","1,296,814","1040.03881657564"
"Peel Regional Police Service","2005-2006",11,NA,NA,1,9,NA,NA,1,NA,2006,"Peel Region","1,296,814","1,296,814","1040.03881657564"
"Pembroke Police Service","2013-2014",0,NA,NA,NA,NA,NA,NA,NA,NA,2014,"Pembroke","13,930","14,360","1,000.7"
"Pembroke Police Service","2012-2013",2,NA,NA,NA,2,NA,NA,NA,NA,2013,"Pembroke","13,930","14,360","1,000.7"
"Pembroke Police Service","2011-2012",0,NA,NA,NA,NA,NA,NA,NA,NA,2012,"Pembroke","13,930","14,360","1,000.7"
"Pembroke Police Service","2010-2011",0,NA,NA,NA,NA,NA,NA,NA,NA,2011,"Pembroke","13,930","14,360","1,000.7"
"Pembroke Police Service","2009-2010",1,NA,NA,1,NA,NA,NA,NA,NA,2010,"Pembroke","13,930","14,360","1,000.7"
"Pembroke Police Service","2008-2009",0,NA,NA,NA,NA,NA,NA,NA,NA,2009,"Pembroke","13,930","14,360","1,000.7"
"Pembroke Police Service","2007-2008",0,NA,NA,NA,NA,NA,NA,NA,NA,2008,"Pembroke","13,930","14,360","1,000.7"
"Pembroke Police Service","2006-2007",0,NA,NA,NA,NA,NA,NA,NA,NA,2007,"Pembroke","13,930","14,360","1,000.7"
"Pembroke Police Service","2005-2006",2,NA,NA,2,NA,NA,NA,NA,NA,2006,"Pembroke","13,930","14,360","1,000.7"
"Perth Police Service","2013-2014",0,NA,NA,NA,NA,NA,NA,NA,NA,2014,"Perth","5,907","5,840","476.7"
"Perth Police Service","2012-2013",0,NA,NA,NA,NA,NA,NA,NA,NA,2013,"Perth","5,907","5,840","476.7"
"Perth Police Service","2011-2012",0,NA,NA,NA,NA,NA,NA,NA,NA,2012,"Perth","5,907","5,840","476.7"
"Perth Police Service","2010-2011",0,NA,NA,NA,NA,NA,NA,NA,NA,2011,"Perth","5,907","5,840","476.7"
"Perth Police Service","2009-2010",0,NA,NA,NA,NA,NA,NA,NA,NA,2010,"Perth","5,907","5,840","476.7"
"Perth Police Service","2008-2009",1,NA,NA,NA,NA,1,NA,NA,NA,2009,"Perth","5,907","5,840","476.7"
"Perth Police Service","2007-2008",0,NA,NA,NA,NA,NA,NA,NA,NA,2008,"Perth","5,907","5,840","476.7"
"Perth Police Service","2006-2007",0,NA,NA,NA,NA,NA,NA,NA,NA,2007,"Perth","5,907","5,840","476.7"
"Perth Police Service","2005-2006",0,NA,NA,NA,NA,NA,NA,NA,NA,2006,"Perth","5,907","5,840","476.7"
"Peterborough-Lakefield Community Police Service","2013-2014",3,NA,NA,2,NA,NA,NA,1,NA,2014,"Peterborough","75,406","78,698","1,233.6"
"Peterborough-Lakefield Community Police Service","2012-2013",1,NA,NA,1,NA,NA,NA,NA,NA,2013,"Peterborough","75,406","78,698","1,233.6"
"Peterborough-Lakefield Community Police Service","2011-2012",3,1,NA,1,NA,NA,NA,1,NA,2012,"Peterborough","75,406","78,698","1,233.6"
"Peterborough-Lakefield Community Police Service","2010-2011",1,NA,NA,1,NA,NA,NA,NA,NA,2011,"Peterborough","75,406","78,698","1,233.6"
"Peterborough-Lakefield Community Police Service","2009-2010",1,NA,NA,NA,NA,1,NA,NA,NA,2010,"Peterborough","75,406","78,698","1,233.6"
"Peterborough-Lakefield Community Police Service","2008-2009",2,NA,NA,NA,NA,1,NA,1,NA,2009,"Peterborough","75,406","78,698","1,233.6"
"Peterborough-Lakefield Community Police Service","2007-2008",2,NA,NA,1,NA,1,NA,NA,NA,2008,"Peterborough","75,406","78,698","1,233.6"
"Peterborough-Lakefield Community Police Service","2006-2007",2,NA,NA,1,NA,1,NA,NA,NA,2007,"Peterborough","75,406","78,698","1,233.6"
"Peterborough-Lakefield Community Police Service","2005-2006",0,NA,NA,NA,NA,NA,NA,NA,NA,2006,"Peterborough","75,406","78,698","1,233.6"
"Port Hope Police Service","2013-2014",1,NA,NA,NA,NA,NA,NA,NA,1,2014,NA,NA,NA,NA
"Port Hope Police Service","2012-2013",0,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA
"Port Hope Police Service","2011-2012",0,NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,NA,NA
"Port Hope Police Service","2010-2011",0,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,NA,NA
"Port Hope Police Service","2009-2010",0,NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,NA,NA
"Port Hope Police Service","2008-2009",2,NA,NA,1,1,NA,NA,NA,NA,2009,NA,NA,NA,NA
"Port Hope Police Service","2007-2008",1,NA,NA,NA,NA,1,NA,NA,NA,2008,NA,NA,NA,NA
"Port Hope Police Service","2006-2007",0,NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA
"Port Hope Police Service","2005-2006",0,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,NA,NA,NA
"Sarnia Police Service","2013-2014",2,NA,NA,1,NA,NA,NA,1,NA,2014,"Sarnia","71,419","72,366","439.4"
"Sarnia Police Service","2012-2013",2,NA,NA,2,NA,NA,NA,NA,NA,2013,"Sarnia","71,419","72,366","439.4"
"Sarnia Police Service","2011-2012",5,NA,NA,4,NA,NA,NA,1,NA,2012,"Sarnia","71,419","72,366","439.4"
"Sarnia Police Service","2010-2011",2,NA,NA,2,NA,NA,NA,NA,NA,2011,"Sarnia","71,419","72,366","439.4"
"Sarnia Police Service","2009-2010",0,NA,NA,NA,NA,NA,NA,NA,NA,2010,"Sarnia","71,419","72,366","439.4"
"Sarnia Police Service","2008-2009",0,NA,NA,NA,NA,NA,NA,NA,NA,2009,"Sarnia","71,419","72,366","439.4"
"Sarnia Police Service","2007-2008",1,NA,NA,NA,NA,NA,NA,1,NA,2008,"Sarnia","71,419","72,366","439.4"
"Sarnia Police Service","2006-2007",3,NA,1,1,1,NA,NA,NA,NA,2007,"Sarnia","71,419","72,366","439.4"
"Sarnia Police Service","2005-2006",1,NA,NA,NA,NA,NA,NA,1,NA,2006,"Sarnia","71,419","72,366","439.4"
"Saugeen Shores Police Service","2013-2014",2,NA,NA,NA,1,NA,NA,1,NA,2014,"Saugeen Shores","11,720","12,661","74.1"
"Saugeen Shores Police Service","2012-2013",0,NA,NA,NA,NA,NA,NA,NA,NA,2013,"Saugeen Shores","11,720","12,661","74.1"
"Saugeen Shores Police Service","2011-2012",0,NA,NA,NA,NA,NA,NA,NA,NA,2012,"Saugeen Shores","11,720","12,661","74.1"
"Saugeen Shores Police Service","2010-2011",0,NA,NA,NA,NA,NA,NA,NA,NA,2011,"Saugeen Shores","11,720","12,661","74.1"
"Saugeen Shores Police Service","2009-2010",0,NA,NA,NA,NA,NA,NA,NA,NA,2010,"Saugeen Shores","11,720","12,661","74.1"
"Saugeen Shores Police Service","2008-2009",0,NA,NA,NA,NA,NA,NA,NA,NA,2009,"Saugeen Shores","11,720","12,661","74.1"
"Saugeen Shores Police Service","2007-2008",1,NA,NA,1,NA,NA,NA,NA,NA,2008,"Saugeen Shores","11,720","12,661","74.1"
"Saugeen Shores Police Service","2006-2007",1,NA,NA,1,NA,NA,NA,NA,NA,2007,"Saugeen Shores","11,720","12,661","74.1"
"Saugeen Shores Police Service","2005-2006",1,1,NA,NA,NA,NA,NA,NA,NA,2006,"Saugeen Shores","11,720","12,661","74.1"
"Sault Ste. Marie Police Service","2013-2014",3,NA,NA,2,NA,NA,NA,1,NA,2014,"Sault Ste. Marie","74,948","75,141","336.6"
"Sault Ste. Marie Police Service","2012-2013",2,NA,NA,2,NA,NA,NA,NA,NA,2013,"Sault Ste. Marie","74,948","75,141","336.6"
"Sault Ste. Marie Police Service","2011-2012",1,NA,NA,1,NA,NA,NA,NA,NA,2012,"Sault Ste. Marie","74,948","75,141","336.6"
"Sault Ste. Marie Police Service","2010-2011",2,1,NA,NA,NA,NA,NA,1,NA,2011,"Sault Ste. Marie","74,948","75,141","336.6"
"Sault Ste. Marie Police Service","2009-2010",0,NA,NA,NA,NA,NA,NA,NA,NA,2010,"Sault Ste. Marie","74,948","75,141","336.6"
"Sault Ste. Marie Police Service","2008-2009",2,NA,NA,2,NA,NA,NA,NA,NA,2009,"Sault Ste. Marie","74,948","75,141","336.6"
"Sault Ste. Marie Police Service","2007-2008",3,NA,NA,3,NA,NA,NA,NA,NA,2008,"Sault Ste. Marie","74,948","75,141","336.6"
"Sault Ste. Marie Police Service","2006-2007",3,NA,NA,1,NA,NA,1,1,NA,2007,"Sault Ste. Marie","74,948","75,141","336.6"
"Sault Ste. Marie Police Service","2005-2006",0,NA,NA,NA,NA,NA,NA,NA,NA,2006,"Sault Ste. Marie","74,948","75,141","336.6"
"Smiths Falls Police Service","2013-2014",1,NA,NA,1,NA,NA,NA,NA,NA,2014,"Smiths Falls","9,163","8,978","934.6"
"Smiths Falls Police Service","2012-2013",0,NA,NA,NA,NA,NA,NA,NA,NA,2013,"Smiths Falls","9,163","8,978","934.6"
"Smiths Falls Police Service","2011-2012",0,NA,NA,NA,NA,NA,NA,NA,NA,2012,"Smiths Falls","9,163","8,978","934.6"
"Smiths Falls Police Service","2010-2011",0,NA,NA,NA,NA,NA,NA,NA,NA,2011,"Smiths Falls","9,163","8,978","934.6"
"Smiths Falls Police Service","2009-2010",0,NA,NA,NA,NA,NA,NA,NA,NA,2010,"Smiths Falls","9,163","8,978","934.6"
"Smiths Falls Police Service","2008-2009",1,NA,NA,1,NA,NA,NA,NA,NA,2009,"Smiths Falls","9,163","8,978","934.6"
"Smiths Falls Police Service","2007-2008",0,NA,NA,NA,NA,NA,NA,NA,NA,2008,"Smiths Falls","9,163","8,978","934.6"
"Smiths Falls Police Service","2006-2007",0,NA,NA,NA,NA,NA,NA,NA,NA,2007,"Smiths Falls","9,163","8,978","934.6"
"Smiths Falls Police Service","2005-2006",0,NA,NA,NA,NA,NA,NA,NA,NA,2006,"Smiths Falls","9,163","8,978","934.6"
"South Simcoe Police Service","2013-2014",0,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA
"South Simcoe Police Service","2012-2013",0,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA
"South Simcoe Police Service","2011-2012",0,NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,NA,NA
"South Simcoe Police Service","2010-2011",1,NA,NA,NA,1,NA,NA,NA,NA,2011,NA,NA,NA,NA
"South Simcoe Police Service","2009-2010",1,NA,NA,1,NA,NA,NA,NA,NA,2010,NA,NA,NA,NA
"South Simcoe Police Service","2008-2009",1,NA,NA,NA,NA,1,NA,NA,NA,2009,NA,NA,NA,NA
"South Simcoe Police Service","2007-2008",0,NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,NA,NA
"South Simcoe Police Service","2006-2007",0,NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA
"South Simcoe Police Service","2005-2006",0,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,NA,NA,NA
"St. Thomas Police Service","2013-2014",0,NA,NA,NA,NA,NA,NA,NA,NA,2014,"St. Thomas","36,110","37,905","1,067.3"
"St. Thomas Police Service","2012-2013",1,NA,NA,1,NA,NA,NA,NA,NA,2013,"St. Thomas","36,110","37,905","1,067.3"
"St. Thomas Police Service","2011-2012",3,NA,NA,1,NA,NA,NA,2,NA,2012,"St. Thomas","36,110","37,905","1,067.3"
"St. Thomas Police Service","2010-2011",0,NA,NA,NA,NA,NA,NA,NA,NA,2011,"St. Thomas","36,110","37,905","1,067.3"
"St. Thomas Police Service","2009-2010",1,NA,NA,1,NA,NA,NA,NA,NA,2010,"St. Thomas","36,110","37,905","1,067.3"
"St. Thomas Police Service","2008-2009",0,NA,NA,NA,NA,NA,NA,NA,NA,2009,"St. Thomas","36,110","37,905","1,067.3"
"St. Thomas Police Service","2007-2008",0,NA,NA,NA,NA,NA,NA,NA,NA,2008,"St. Thomas","36,110","37,905","1,067.3"
"St. Thomas Police Service","2006-2007",0,NA,NA,NA,NA,NA,NA,NA,NA,2007,"St. Thomas","36,110","37,905","1,067.3"
"St. Thomas Police Service","2005-2006",1,1,NA,NA,NA,NA,NA,NA,NA,2006,"St. Thomas","36,110","37,905","1,067.3"
"Stirling-Rawdon Police Service","2013-2014",0,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,NA,NA,NA
"Stirling-Rawdon Police Service","2012-2013",0,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,NA,NA,NA
"Stirling-Rawdon Police Service","2011-2012",0,NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,NA,NA
"Stirling-Rawdon Police Service","2010-2011",0,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,NA,NA
"Stirling-Rawdon Police Service","2009-2010",0,NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,NA,NA
"Stirling-Rawdon Police Service","2008-2009",0,NA,NA,NA,NA,NA,NA,NA,NA,2009,NA,NA,NA,NA
"Stirling-Rawdon Police Service","2007-2008",0,NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,NA,NA
"Stirling-Rawdon Police Service","2006-2007",0,NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA
"Stirling-Rawdon Police Service","2005-2006",0,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,NA,NA,NA
"Stratford Police Service","2013-2014",0,NA,NA,NA,NA,NA,NA,NA,NA,2014,"Stratford","30,516","30,886","1,146"
"Stratford Police Service","2012-2013",1,NA,NA,NA,NA,1,NA,NA,NA,2013,"Stratford","30,516","30,886","1,146"
"Stratford Police Service","2011-2012",0,NA,NA,NA,NA,NA,NA,NA,NA,2012,"Stratford","30,516","30,886","1,146"
"Stratford Police Service","2010-2011",0,NA,NA,NA,NA,NA,NA,NA,NA,2011,"Stratford","30,516","30,886","1,146"
"Stratford Police Service","2009-2010",0,NA,NA,NA,NA,NA,NA,NA,NA,2010,"Stratford","30,516","30,886","1,146"
"Stratford Police Service","2008-2009",2,1,NA,1,NA,NA,NA,NA,NA,2009,"Stratford","30,516","30,886","1,146"
"Stratford Police Service","2007-2008",1,NA,NA,1,NA,NA,NA,NA,NA,2008,"Stratford","30,516","30,886","1,146"
"Stratford Police Service","2006-2007",0,NA,NA,NA,NA,NA,NA,NA,NA,2007,"Stratford","30,516","30,886","1,146"
"Stratford Police Service","2005-2006",0,NA,NA,NA,NA,NA,NA,NA,NA,2006,"Stratford","30,516","30,886","1,146"
"Strathroy-Caradoc Police Service","2013-2014",1,NA,NA,NA,NA,1,NA,NA,NA,2014,"Strathroy-Caradoc",NA,"20,978","76.5"
"Strathroy-Caradoc Police Service","2012-2013",0,NA,NA,NA,NA,NA,NA,NA,NA,2013,"Strathroy-Caradoc",NA,"20,978","76.5"
"Strathroy-Caradoc Police Service","2011-2012",0,NA,NA,NA,NA,NA,NA,NA,NA,2012,"Strathroy-Caradoc",NA,"20,978","76.5"
"Strathroy-Caradoc Police Service","2010-2011",1,NA,NA,1,NA,NA,NA,NA,NA,2011,"Strathroy-Caradoc",NA,"20,978","76.5"
"Strathroy-Caradoc Police Service","2009-2010",0,NA,NA,NA,NA,NA,NA,NA,NA,2010,"Strathroy-Caradoc",NA,"20,978","76.5"
"Strathroy-Caradoc Police Service","2008-2009",1,NA,NA,NA,1,NA,NA,NA,NA,2009,"Strathroy-Caradoc",NA,"20,978","76.5"
"Strathroy-Caradoc Police Service","2007-2008",0,NA,NA,NA,NA,NA,NA,NA,NA,2008,"Strathroy-Caradoc",NA,"20,978","76.5"
"Strathroy-Caradoc Police Service","2006-2007",0,NA,NA,NA,NA,NA,NA,NA,NA,2007,"Strathroy-Caradoc",NA,"20,978","76.5"
"Strathroy-Caradoc Police Service","2005-2006",0,NA,NA,NA,NA,NA,NA,NA,NA,2006,"Strathroy-Caradoc",NA,"20,978","76.5"
"Temiskaming Shores Police Service","2013-2014",0,NA,NA,NA,NA,NA,NA,NA,NA,2014,NA,"10,442",NA,NA
"Temiskaming Shores Police Service","2012-2013",0,NA,NA,NA,NA,NA,NA,NA,NA,2013,NA,"10,442",NA,NA
"Temiskaming Shores Police Service","2011-2012",0,NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,"10,442",NA,NA
"Temiskaming Shores Police Service","2010-2011",0,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,"10,442",NA,NA
"Temiskaming Shores Police Service","2009-2010",0,NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,"10,442",NA,NA
"Temiskaming Shores Police Service","2008-2009",0,NA,NA,NA,NA,NA,NA,NA,NA,2009,NA,"10,442",NA,NA
"Temiskaming Shores Police Service","2007-2008",0,NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,"10,442",NA,NA
"Temiskaming Shores Police Service","2006-2007",1,NA,NA,NA,1,NA,NA,NA,NA,2007,NA,"10,442",NA,NA
"Temiskaming Shores Police Service","2005-2006",0,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,"10,442",NA,NA
"Thunder Bay Police Service","2013-2014",5,NA,NA,3,1,NA,NA,1,NA,2014,"Thunder Bay","109,160","108,359","330.1"
"Thunder Bay Police Service","2012-2013",4,NA,NA,1,NA,NA,1,2,NA,2013,"Thunder Bay","109,160","108,359","330.1"
"Thunder Bay Police Service","2011-2012",0,NA,NA,NA,NA,NA,NA,NA,NA,2012,"Thunder Bay","109,160","108,359","330.1"
"Thunder Bay Police Service","2010-2011",1,NA,NA,1,NA,NA,NA,NA,NA,2011,"Thunder Bay","109,160","108,359","330.1"
"Thunder Bay Police Service","2009-2010",4,NA,NA,2,NA,NA,NA,2,NA,2010,"Thunder Bay","109,160","108,359","330.1"
"Thunder Bay Police Service","2008-2009",5,NA,NA,3,NA,NA,NA,2,NA,2009,"Thunder Bay","109,160","108,359","330.1"
"Thunder Bay Police Service","2007-2008",3,NA,NA,3,NA,NA,NA,NA,NA,2008,"Thunder Bay","109,160","108,359","330.1"
"Thunder Bay Police Service","2006-2007",2,NA,NA,1,NA,NA,NA,1,NA,2007,"Thunder Bay","109,160","108,359","330.1"
"Thunder Bay Police Service","2005-2006",4,NA,1,2,NA,NA,NA,1,NA,2006,"Thunder Bay","109,160","108,359","330.1"
"Timmins Police Service","2013-2014",3,NA,NA,1,1,NA,NA,1,NA,2014,"Timmins","42,997","43,165","14.5"
"Timmins Police Service","2012-2013",3,NA,NA,1,2,NA,NA,NA,NA,2013,"Timmins","42,997","43,165","14.5"
"Timmins Police Service","2011-2012",3,NA,NA,3,NA,NA,NA,NA,NA,2012,"Timmins","42,997","43,165","14.5"
"Timmins Police Service","2010-2011",1,NA,NA,1,NA,NA,NA,NA,NA,2011,"Timmins","42,997","43,165","14.5"
"Timmins Police Service","2009-2010",1,NA,NA,1,NA,NA,NA,NA,NA,2010,"Timmins","42,997","43,165","14.5"
"Timmins Police Service","2008-2009",3,NA,NA,3,NA,NA,NA,NA,NA,2009,"Timmins","42,997","43,165","14.5"
"Timmins Police Service","2007-2008",1,NA,NA,1,NA,NA,NA,NA,NA,2008,"Timmins","42,997","43,165","14.5"
"Timmins Police Service","2006-2007",1,NA,NA,NA,1,NA,NA,NA,NA,2007,"Timmins","42,997","43,165","14.5"
"Timmins Police Service","2005-2006",1,NA,NA,1,NA,NA,NA,NA,NA,2006,"Timmins","42,997","43,165","14.5"
"Toronto Police Service","2013-2014",77,5,4,53,3,4,1,7,NA,2014,"Toronto","2,503,281","2,615,060","4,149.5"
"Toronto Police Service","2012-2013",75,2,2,46,7,6,1,11,NA,2013,"Toronto","2,503,281","2,615,060","4,149.5"
"Toronto Police Service","2011-2012",73,5,4,43,6,3,NA,12,NA,2012,"Toronto","2,503,281","2,615,060","4,149.5"
"Toronto Police Service","2010-2011",68,3,4,45,6,1,NA,9,NA,2011,"Toronto","2,503,281","2,615,060","4,149.5"
"Toronto Police Service","2009-2010",71,1,1,51,5,6,1,6,NA,2010,"Toronto","2,503,281","2,615,060","4,149.5"
"Toronto Police Service","2008-2009",69,2,NA,49,2,5,NA,10,1,2009,"Toronto","2,503,281","2,615,060","4,149.5"
"Toronto Police Service","2007-2008",63,6,3,36,6,4,2,6,NA,2008,"Toronto","2,503,281","2,615,060","4,149.5"
"Toronto Police Service","2006-2007",55,4,2,37,6,5,NA,1,NA,2007,"Toronto","2,503,281","2,615,060","4,149.5"
